scale,CtreesHaloID,pid,mvir,rvir,rs,x,y,z,Mmvir_all,M200b,M200c,M500c,T/|U|,Halfmass_Scale,Acc_Rate_Inst,Acc_Rate_100Myr,Acc_Rate_1*Tdyn,Acc_Rate_2*Tdyn,Acc_Rate_Mpeak,c_vir,R200c,R500c,redshift,Ngal_Dsep_1,Ngal_Rvir,Ngal_R200c,Ngal_R500c,sigma,r_range,delta_sigma
0.4922,7476900399,-1,125080000000000.0,1.203151001,226.076004,719.5813,731.69061,612.7984,125080000000000.0,125280000000000.0,114880000000000.0,85658000000000.0,0.6959,0.369,24150.0,24150.0,30540.0,33900.0,34410.0,0.0053218872401867,0.5171550334607495,0.2938155628448551,1.031694433157253,64,93,2,1,"[-2.15399918e+17 -2.15442015e+17 -2.15483171e+17 -2.15515591e+17
 -2.15534323e+17 -2.15559533e+17 -2.15573927e+17 -2.15588770e+17
 -2.15597938e+17 -2.15607471e+17 -2.15611876e+17 -2.15611798e+17
 -2.15614077e+17 -2.15614453e+17 -2.15616574e+17 -2.15612076e+17
 -2.15612930e+17 -2.15612598e+17 -2.15611374e+17 -2.15608413e+17]","[ 0.1203151   0.15146774  0.19068658  0.24006019  0.30221787  0.38046975
  0.47898304  0.60300392  0.75913696  0.95569681  1.203151    1.51467737
  1.90686583  2.40060185  3.02217867  3.80469753  4.78983041  6.03003922
  7.59136961  9.55696811 12.03151001]","[ 7.73700640e+13  7.53788104e+13  7.35284278e+13  6.68484866e+13
  5.39979814e+13  4.99766504e+13  4.06155014e+13  3.49915259e+13
  2.78627550e+13  2.35951773e+13  1.76669340e+13  1.10980534e+13
  8.44019929e+12  5.56247879e+12  4.84798389e+12  2.20749738e+11
  6.78284601e+11  2.18811903e+11 -6.34401977e+11 -2.26885430e+12]"
0.4922,7477560890,-1,100260000000000.0,1.1176419679999998,275.812012,722.04486,753.99695,623.33875,100330000000000.0,100410000000000.0,93710000000000.0,61975000000000.0,0.665,0.3773,4383.0,4383.0,12360.0,30020.0,22080.0,0.0040521874297483,0.4793436269582139,0.2695080883488984,1.031694433157253,63,68,1,1,"[-2.15422991e+17 -2.15482128e+17 -2.15496208e+17 -2.15530651e+17
 -2.15554941e+17 -2.15569146e+17 -2.15579972e+17 -2.15587884e+17
 -2.15598707e+17 -2.15609406e+17 -2.15613472e+17 -2.15615266e+17
 -2.15614416e+17 -2.15613499e+17 -2.15613362e+17 -2.15613659e+17
 -2.15614128e+17 -2.15614300e+17 -2.15613270e+17 -2.15612278e+17]","[ 0.1117642   0.14070279  0.17713431  0.22299889  0.28073897  0.35342942
  0.44494128  0.56014789  0.70518441  0.88777457  1.11764197  1.40702787
  1.77134315  2.2299889   2.80738969  3.53429423  4.44941282  5.60147886
  7.05184408  8.87774571 11.17641968]","[ 5.08754974e+13  6.94129161e+13  5.26804961e+13  5.49717005e+13
  5.00102833e+13  4.05175550e+13  3.23953213e+13  2.54324672e+13
  2.28755335e+13  2.11838766e+13  1.59314789e+13  1.11844029e+13
  6.52061752e+12  3.53560256e+12  2.14427824e+12  1.54038102e+12
  1.26753243e+12  9.08250612e+11 -7.62855031e+10 -6.74151042e+11]"
0.4922,7476985768,-1,107160000000000.0,1.142722046,267.07901,708.57788,734.01416,706.13031,107170000000000.0,107350000000000.0,99116000000000.0,65878000000000.0,0.6857,0.3857,-14360.0,-14360.0,16870.0,39370.0,35370.0,0.0042785917395754,0.4904241343561691,0.2766110834386802,1.031694433157253,66,83,1,1,"[-2.15420610e+17 -2.15449916e+17 -2.15475347e+17 -2.15495653e+17
 -2.15536679e+17 -2.15554587e+17 -2.15566467e+17 -2.15573931e+17
 -2.15571436e+17 -2.15591335e+17 -2.15594259e+17 -2.15603886e+17
 -2.15604955e+17 -2.15599079e+17 -2.15597062e+17 -2.15602978e+17
 -2.15602914e+17 -2.15602640e+17 -2.15602933e+17 -2.15605972e+17]","[ 0.1142722   0.14386018  0.18110924  0.22800302  0.2870388   0.36136044
  0.45492584  0.5727177   0.72100887  0.90769639  1.14272205  1.43860182
  1.81109239  2.28003023  2.870388    3.6136044   4.5492584   5.72717701
  7.21008868  9.07696386 11.42722046]","[5.43415356e+13 5.27784617e+13 4.93467060e+13 4.39474360e+13
 5.36151959e+13 4.51276177e+13 3.59695250e+13 2.74048243e+13
 1.57168843e+13 2.24721132e+13 1.60240389e+13 1.61844592e+13
 1.08860790e+13 3.16121339e+12 7.22073964e+11 4.18822837e+12
 2.60226455e+12 1.46904769e+12 1.11175246e+12 2.61907970e+12]"
0.4922,7487026847,-1,100910000000000.0,1.120052979,322.054993,765.30188,722.84338,884.21039,100920000000000.0,100950000000000.0,97856000000000.0,64407000000000.0,0.6837,0.4123,17820.0,17820.0,33140.0,48890.0,44370.0,0.003477831436695,0.4804085286236416,0.2701899628070175,1.031694433157253,69,74,1,1,"[-2.15408919e+17 -2.15435445e+17 -2.15458370e+17 -2.15484394e+17
 -2.15500580e+17 -2.15530943e+17 -2.15545268e+17 -2.15561634e+17
 -2.15571804e+17 -2.15569245e+17 -2.15575560e+17 -2.15593498e+17
 -2.15604261e+17 -2.15604328e+17 -2.15603662e+17 -2.15602227e+17
 -2.15606311e+17 -2.15604994e+17 -2.15605134e+17 -2.15607034e+17]","[ 0.1120053   0.14100632  0.17751643  0.22347995  0.28134459  0.35419185
  0.44590112  0.56135625  0.70670565  0.88968971  1.12005298  1.41006316
  1.77516434  2.2347995   2.81344588  3.54191851  4.45901122  5.61356254
  7.06705653  8.89689706 11.20052979]","[3.20263754e+13 3.69437230e+13 3.77745589e+13 4.02544132e+13
 3.56112825e+13 4.16267684e+13 3.53033509e+13 3.26015240e+13
 2.69867438e+13 1.54131655e+13 1.37094573e+13 1.99677652e+13
 1.93897881e+13 1.22764218e+13 7.32595611e+12 3.71700236e+12
 4.92172889e+12 2.27442370e+12 1.52336170e+12 2.16042918e+12]"
0.4922,7487106085,-1,133270000000000.0,1.228855957,259.794006,740.3775,734.65039,990.25201,133280000000000.0,133470000000000.0,121790000000000.0,81522000000000.0,0.6593,0.353,50410.0,50410.0,28970.0,31330.0,30730.0,0.0047301166640465,0.5285314053448444,0.301166177087216,1.031694433157253,63,93,1,1,"[-2.15406170e+17 -2.15454086e+17 -2.15497331e+17 -2.15523167e+17
 -2.15550327e+17 -2.15562648e+17 -2.15581906e+17 -2.15589877e+17
 -2.15594516e+17 -2.15601001e+17 -2.15610704e+17 -2.15615974e+17
 -2.15618617e+17 -2.15615965e+17 -2.15613254e+17 -2.15610532e+17
 -2.15607990e+17 -2.15605524e+17 -2.15598137e+17 -2.15603858e+17]","[ 0.1228856   0.1547038   0.19476054  0.245189    0.30867466  0.38859837
  0.48921637  0.61588692  0.77535569  0.97611498  1.22885596  1.54703799
  1.94760544  2.45188998  3.0867466   3.88598374  4.89216368  6.15886918
  7.75355691  9.76114983 12.28855957]","[ 1.08401443e+14  9.86294469e+13  8.95168143e+13  7.27825933e+13
  6.30594550e+13  4.75622676e+13  4.21603836e+13  3.16312259e+13
  2.28847903e+13  1.85312330e+13  1.78141129e+13  1.45652751e+13
  1.08579885e+13  5.17712205e+12  1.55602351e+12 -7.35625690e+11
 -2.06770860e+12 -2.86099994e+12 -6.46574172e+12 -4.69919808e+11]"
0.4922,7487723394,-1,175200000000000.0,1.346180054,696.320984,741.23981,750.6524,979.84491,175200000000000.0,175460000000000.0,162900000000000.0,81965000000000.0,0.7896,0.4406,117600.0,117600.0,102500.0,63810.0,72560.0,0.0019332751488643,0.5805018859991812,0.3349417322955708,1.031694433157253,90,143,1,1,"[-2.15445594e+17 -2.15473544e+17 -2.15491869e+17 -2.15504827e+17
 -2.15514215e+17 -2.15512168e+17 -2.15553905e+17 -2.15583237e+17
 -2.15590314e+17 -2.15598174e+17 -2.15608156e+17 -2.15612898e+17
 -2.15613752e+17 -2.15611328e+17 -2.15610375e+17 -2.15610085e+17
 -2.15606522e+17 -2.15604417e+17 -2.15604136e+17 -2.15610089e+17]","[ 0.13461801  0.16947403  0.21335516  0.26859823  0.33814514  0.42569951
  0.53592393  0.67468826  0.84938219  1.06930883  1.34618005  1.69474028
  2.1335516   2.68598233  3.38145141  4.25699511  5.35923932  6.74688257
  8.49382192 10.69308826 13.46180054]","[ 7.38171289e+13  6.42110236e+13  5.20763178e+13  4.10339847e+13
  3.18141482e+13  1.87819354e+13  3.81849254e+13  4.26002859e+13
  3.13438758e+13  2.47363090e+13  2.19058246e+13  1.68137068e+13
  1.11470719e+13  5.50397360e+12  2.87175240e+12  1.62902603e+12
 -1.22060987e+12 -2.09812580e+12 -1.50137578e+12  2.80872394e+12]"
0.4922,7477135533,-1,154270000000000.0,1.290276978,307.503998,725.83636,730.07733,949.32544,154290000000000.0,154460000000000.0,145420000000000.0,95071000000000.0,0.682,0.3857,25240.0,25240.0,40930.0,57550.0,48070.0,0.0041959681382744,0.555731178016351,0.3188047555648172,1.031694433157253,103,138,1,1,"[-2.15427657e+17 -2.15458573e+17 -2.15478912e+17 -2.15513016e+17
 -2.15539726e+17 -2.15567968e+17 -2.15579884e+17 -2.15592334e+17
 -2.15598162e+17 -2.15606307e+17 -2.15612861e+17 -2.15613387e+17
 -2.15609068e+17 -2.15614646e+17 -2.15610510e+17 -2.15610020e+17
 -2.15609633e+17 -2.15608731e+17 -2.15611134e+17 -2.15612559e+17]","[ 0.1290277   0.16243625  0.20449512  0.2574441   0.32410292  0.40802141
  0.51366852  0.64667035  0.81410974  1.02490343  1.29027698  1.62436248
  2.0449512   2.57444103  3.24102923  4.08021406  5.13668517  6.46670349
  8.14109736 10.24903434 12.90276978]","[ 9.42034420e+13  7.89456103e+13  6.26439464e+13  6.10439182e+13
  5.53689015e+13  5.27551281e+13  4.08046441e+13  3.36013296e+13
  2.48781385e+13  2.08363046e+13  1.72821422e+13  1.12363314e+13
  4.36447027e+12  6.27316662e+12  1.34829659e+12  5.41945983e+11
  9.74058823e+10 -5.07724927e+11  1.19626529e+12  1.65387761e+12]"
0.4922,7487727254,-1,153200000000000.0,1.287302979,343.798004,762.75226,746.9187,962.53558,154050000000000.0,153250000000000.0,149970000000000.0,108670000000000.0,0.796,0.4309,133300.0,133300.0,82330.0,72360.0,80480.0,0.0037443585012785,0.5544068192886574,0.3179444476338546,1.031694433157253,72,90,1,1,"[-2.15467191e+17 -2.15482670e+17 -2.15494289e+17 -2.15500498e+17
 -2.15522721e+17 -2.15543948e+17 -2.15562629e+17 -2.15575356e+17
 -2.15587776e+17 -2.15602567e+17 -2.15594184e+17 -2.15602007e+17
 -2.15605824e+17 -2.15609091e+17 -2.15609081e+17 -2.15608973e+17
 -2.15609269e+17 -2.15608075e+17 -2.15606661e+17 -2.15607765e+17]","[ 0.1287303   0.16206184  0.20402377  0.25685071  0.32335589  0.40708095
  0.51248455  0.64517982  0.81223327  1.0225411   1.28730298  1.62061843
  2.04023773  2.56850712  3.23355889  4.07080945  5.12484547  6.45179819
  8.12233269 10.22541103 12.87302979]","[ 2.91934243e+13  2.81866611e+13  2.51156943e+13  1.97643572e+13
  2.64925318e+13  3.01088108e+13  3.07842406e+13  2.74540439e+13
  2.51583203e+13  2.52064328e+13  1.06148576e+13  1.16333064e+13
  9.74853200e+12  8.21254135e+12  5.17546052e+12  3.19720326e+12
  2.20431492e+12  6.37055341e+11 -4.89918676e+11  3.87461004e+11]"
0.4922,7488470588,-1,197990000000000.0,1.402187988,291.381012,795.65222,887.77332,128.94762,197990000000000.0,198240000000000.0,188100000000000.0,145310000000000.0,0.705,0.3609,41770.0,41770.0,80160.0,49380.0,52560.0,0.0048122146957194,0.6053392897001872,0.3511864825390872,1.031694433157253,98,156,1,1,"[-2.15342297e+17 -2.15400045e+17 -2.15437171e+17 -2.15469157e+17
 -2.15491721e+17 -2.15513677e+17 -2.15553967e+17 -2.15582831e+17
 -2.15592946e+17 -2.15598923e+17 -2.15596976e+17 -2.15604065e+17
 -2.15603785e+17 -2.15602589e+17 -2.15606200e+17 -2.15608222e+17
 -2.15607924e+17 -2.15608232e+17 -2.15608119e+17 -2.15609964e+17]","[ 0.1402188   0.17652501  0.22223182  0.27977329  0.3522137   0.44341077
  0.55822109  0.70275872  0.88472081  1.11379751  1.40218799  1.76525009
  2.2223182   2.79773285  3.52213698  4.43410775  5.58221092  7.02758719
  8.84720809 11.13797509 14.02187988]","[1.20881649e+14 1.12708233e+14 9.45384145e+13 7.98319015e+13
 6.46072399e+13 5.46180061e+13 5.98825587e+13 5.59951894e+13
 4.17131178e+13 3.00902507e+13 1.77575212e+13 1.56766454e+13
 9.71469584e+12 5.37489326e+12 5.66986488e+12 4.85296644e+12
 2.87396240e+12 2.00771680e+12 1.19574111e+12 1.91874856e+12]"
0.4922,7487378281,-1,155880000000000.0,1.294744019,441.304993,790.41553,801.24707,397.896,155890000000000.0,156170000000000.0,143870000000000.0,96775000000000.0,0.7332,0.4309,223500.0,223500.0,88330.0,73210.0,81560.0,0.0029338984138799,0.5577127355972882,0.3200929416915316,1.031694433157253,66,92,1,1,"[-2.15462361e+17 -2.15474331e+17 -2.15480818e+17 -2.15495745e+17
 -2.15517824e+17 -2.15532376e+17 -2.15550229e+17 -2.15552106e+17
 -2.15570793e+17 -2.15590156e+17 -2.15601887e+17 -2.15601171e+17
 -2.15599018e+17 -2.15596192e+17 -2.15602898e+17 -2.15602506e+17
 -2.15603568e+17 -2.15603102e+17 -2.15603919e+17 -2.15607005e+17]","[ 0.1294744   0.16299861  0.2052031   0.25833539  0.32522499  0.40943401
  0.51544688  0.64890917  0.81692825  1.02845173  1.29474402  1.62998615
  2.05203098  2.58335395  3.25224993  4.09434009  5.15446878  6.48909173
  8.16928248 10.28451731 12.94744019]","[4.65407124e+13 3.69171747e+13 2.73863344e+13 2.66982228e+13
 3.07759036e+13 2.86002693e+13 2.93097084e+13 1.96776173e+13
 2.42067266e+13 2.74907816e+13 2.47472323e+13 1.51627253e+13
 8.20811670e+12 3.39587418e+12 6.37388275e+12 3.77443306e+12
 3.05143112e+12 1.63139080e+12 1.54469226e+12 2.92197036e+12]"
0.4922,7488661248,-1,179620000000000.0,1.3574019780000002,360.493988,748.3504,887.4118,438.89337,179720000000000.0,179750000000000.0,171770000000000.0,128950000000000.0,0.733,0.4123,55280.0,55280.0,61010.0,67800.0,73760.0,0.0037653942178919,0.5854791662267034,0.3381919073356206,1.031694433157253,83,125,1,1,"[-2.15387495e+17 -2.15399198e+17 -2.15422857e+17 -2.15464219e+17
 -2.15496110e+17 -2.15538188e+17 -2.15569082e+17 -2.15585791e+17
 -2.15593632e+17 -2.15594792e+17 -2.15601452e+17 -2.15603378e+17
 -2.15603406e+17 -2.15607579e+17 -2.15611003e+17 -2.15610023e+17
 -2.15606926e+17 -2.15609984e+17 -2.15609388e+17 -2.15611214e+17]","[ 0.1357402   0.17088678  0.21513372  0.2708373   0.34096396  0.4292482
  0.54039146  0.68031254  0.85646275  1.07822272  1.35740198  1.70886784
  2.15133715  2.70837301  3.40963961  4.29248195  5.40391461  6.80312542
  8.56462747 10.78222717 13.57401978]","[8.21261659e+13 5.92027229e+13 5.22817605e+13 5.90855993e+13
 5.74021884e+13 6.27674100e+13 5.90964924e+13 4.78299125e+13
 3.51262071e+13 2.28951819e+13 1.86478918e+13 1.29814184e+13
 8.20822325e+12 7.81224532e+12 7.08952983e+12 3.85457737e+12
 4.77925481e+11 2.23101707e+12 1.03167583e+12 1.80350735e+12]"
0.4922,7488033631,-1,169730000000000.0,1.332031006,224.589005,736.20099,843.12915,492.00504,169730000000000.0,169980000000000.0,158790000000000.0,121960000000000.0,0.7082,0.369,228.9,228.9,21950.0,44290.0,43990.0,0.0059309715807325,0.5742259464647538,0.3308473250608453,1.031694433157253,64,100,1,1,"[-2.15363834e+17 -2.15400904e+17 -2.15409994e+17 -2.15424079e+17
 -2.15462893e+17 -2.15520091e+17 -2.15545282e+17 -2.15560099e+17
 -2.15579537e+17 -2.15591737e+17 -2.15598483e+17 -2.15599844e+17
 -2.15600744e+17 -2.15600033e+17 -2.15601831e+17 -2.15600969e+17
 -2.15598025e+17 -2.15597807e+17 -2.15600939e+17 -2.15604444e+17]","[ 0.1332031   0.16769277  0.21111269  0.26577513  0.33459106  0.42122519
  0.53029109  0.66759694  0.84045475  1.05806984  1.33203101  1.67692768
  2.11112687  2.65775127  3.34591061  4.21225189  5.30291095  6.67596935
  8.40454746 10.58069838 13.32031006]","[ 8.04648282e+13  7.41596558e+13  5.25267635e+13  4.20293997e+13
  5.10086102e+13  6.82738217e+13  5.89722270e+13  4.65582134e+13
  4.16405691e+13  3.39712192e+13  2.56904957e+13  1.70683005e+13
  1.13377417e+13  6.70465474e+12  5.36508057e+12  2.84133812e+12
 -6.52244512e+10 -1.78394413e+11  1.86349388e+12  3.38719183e+12]"
0.4922,7487994435,-1,162860000000000.0,1.313810059,301.963989,757.3197,820.5072,455.93683,162870000000000.0,163390000000000.0,145460000000000.0,99866000000000.0,0.6778,0.3944,-33420.0,-33420.0,14300.0,57820.0,62720.0,0.004350883240584,0.5661511360768415,0.3255851251666442,1.031694433157253,63,99,1,1,"[-2.15407293e+17 -2.15449540e+17 -2.15481325e+17 -2.15510825e+17
 -2.15535784e+17 -2.15547274e+17 -2.15568161e+17 -2.15581445e+17
 -2.15585677e+17 -2.15596414e+17 -2.15601871e+17 -2.15601456e+17
 -2.15608334e+17 -2.15609902e+17 -2.15605507e+17 -2.15603213e+17
 -2.15602337e+17 -2.15606161e+17 -2.15607312e+17 -2.15608464e+17]","[ 0.13138101  0.16539889  0.20822486  0.26213957  0.33001417  0.41546322
  0.52303721  0.65846483  0.82895811  1.04359642  1.31381006  1.65398887
  2.08224862  2.6213957   3.30014166  4.1546322   5.23037205  6.58464829
  8.28958106 10.43596425 13.13810059]","[ 1.06991635e+14  9.41630685e+13  7.94675597e+13  6.87537086e+13
  5.91292414e+13  4.45573827e+13  4.12925316e+13  3.44355348e+13
  2.43975256e+13  2.21687943e+13  1.74303794e+13  1.07363278e+13
  1.11133817e+13  8.00189110e+12  2.27531579e+12 -1.13874925e+10
 -5.59911909e+11  2.05935572e+12  2.02565892e+12  2.00501985e+12]"
0.4922,7478025816,-1,139990000000000.0,1.249168945,137.511002,727.43671,861.93079,415.47086,140050000000000.0,140140000000000.0,134470000000000.0,112680000000000.0,0.7108,0.353,3319.0,3319.0,11150.0,25300.0,20430.0,0.0090841381913572,0.537525472342776,0.3069888237750132,1.031694433157253,63,78,2,1,"[-2.15323518e+17 -2.15385321e+17 -2.15442464e+17 -2.15491950e+17
 -2.15515953e+17 -2.15541032e+17 -2.15563630e+17 -2.15582239e+17
 -2.15592878e+17 -2.15602553e+17 -2.15602029e+17 -2.15603581e+17
 -2.15606642e+17 -2.15605808e+17 -2.15608091e+17 -2.15610888e+17
 -2.15610408e+17 -2.15609708e+17 -2.15607907e+17 -2.15608158e+17]","[ 0.12491689  0.15726105  0.19797994  0.24924197  0.31377705  0.3950219
  0.49730311  0.62606753  0.78817232  0.99225016  1.24916894  1.57261053
  1.97979936  2.49241972  3.13777052  3.95021905  4.97303114  6.26067528
  7.8817232   9.92250163 12.49168945]","[ 1.38595857e+14  1.26443565e+14  1.15835430e+14  1.04310479e+14
  8.09602463e+13  6.69061197e+13  5.64735097e+13  4.73740093e+13
  3.66037455e+13  2.91997163e+13  1.80932061e+13  1.23950049e+13
  9.75224678e+12  5.62739483e+12  4.99076932e+12  4.91390757e+12
  2.79727382e+12  1.32352106e+12 -3.00976883e+11 -3.17961561e+10]"
0.4922,7488659859,-1,120450000000000.0,1.188125977,183.983002,756.54114,881.61639,449.72571,120550000000000.0,120720000000000.0,110940000000000.0,80949000000000.0,0.6317,0.2829,19510.0,19510.0,20040.0,21470.0,23910.0,0.0064578029713853,0.5105046609585521,0.2895264542126444,1.031694433157253,53,65,1,1,"[-2.15393740e+17 -2.15442766e+17 -2.15487197e+17 -2.15522996e+17
 -2.15553912e+17 -2.15575926e+17 -2.15589824e+17 -2.15598001e+17
 -2.15597456e+17 -2.15599578e+17 -2.15607107e+17 -2.15610727e+17
 -2.15611132e+17 -2.15611995e+17 -2.15615549e+17 -2.15612853e+17
 -2.15611647e+17 -2.15611316e+17 -2.15611752e+17 -2.15608391e+17]","[ 0.1188126   0.1495762   0.18830528  0.2370623   0.29844375  0.37571842
  0.47300147  0.59547357  0.74965681  0.94376201  1.18812598  1.49576198
  1.88305277  2.37062299  2.98443752  3.75718423  4.73001471  5.95473572
  7.49656811  9.4376201  11.88125977]","[ 1.24304935e+14  1.09364526e+14  9.70380927e+13  8.38145967e+13
  7.23899336e+13  5.95651286e+13  4.63518998e+13  3.44053554e+13
  2.13643789e+13  1.48188679e+13  1.41005723e+13  1.11814368e+13
  7.31044988e+12  5.15684610e+12  5.49605399e+12  1.76692222e+12
  3.54164652e+11  1.41552145e+10  2.84275687e+11 -1.94119280e+12]"
0.4922,7487997853,-1,108780000000000.0,1.1484510499999998,288.94101,761.2384,848.55975,433.97821,108790000000000.0,108980000000000.0,99795000000000.0,65496000000000.0,0.6394,0.3609,915.6,915.6,1982.0,23080.0,17660.0,0.00397469037019,0.4929569011419397,0.2782370571967098,1.031694433157253,53,76,1,1,"[-2.15389907e+17 -2.15448308e+17 -2.15468112e+17 -2.15501951e+17
 -2.15517755e+17 -2.15543540e+17 -2.15563346e+17 -2.15575011e+17
 -2.15580271e+17 -2.15589031e+17 -2.15599783e+17 -2.15596008e+17
 -2.15596838e+17 -2.15600433e+17 -2.15602185e+17 -2.15604472e+17
 -2.15608963e+17 -2.15609085e+17 -2.15609890e+17 -2.15609741e+17]","[ 0.1148451   0.14458142  0.18201723  0.22914611  0.28847786  0.36317211
  0.4572066   0.575589    0.72462362  0.9122471   1.14845105  1.44581421
  1.82017225  2.2914611   2.88477861  3.6317211   4.57206598  5.75589005
  7.24623625  9.12247095 11.4845105 ]","[7.65770285e+13 8.51654832e+13 6.62313458e+13 6.31399414e+13
 4.98100844e+13 4.76975025e+13 4.25918444e+13 3.42334189e+13
 2.49192297e+13 2.12497128e+13 2.01919945e+13 1.03583582e+13
 7.05912152e+12 6.72225575e+12 5.34690342e+12 4.81669039e+12
 5.87307642e+12 3.78252694e+12 2.89426048e+12 1.73238674e+12]"
0.4922,7478179271,-1,107860000000000.0,1.145172974,493.52301,721.82874,823.40051,568.07831,108910000000000.0,108070000000000.0,96801000000000.0,53940000000000.0,0.8892,0.3944,49210.0,49210.0,35080.0,38370.0,35980.0,0.0023204044204544,0.4915212133364594,0.2773142155363697,1.031694433157253,84,107,1,1,"[-2.15471523e+17 -2.15493300e+17 -2.15512612e+17 -2.15525931e+17
 -2.15537034e+17 -2.15547469e+17 -2.15558714e+17 -2.15565175e+17
 -2.15573560e+17 -2.15582468e+17 -2.15584960e+17 -2.15594361e+17
 -2.15601327e+17 -2.15600332e+17 -2.15600424e+17 -2.15589186e+17
 -2.15595365e+17 -2.15599689e+17 -2.15598171e+17 -2.15603239e+17]","[ 0.1145173   0.14416874  0.18149769  0.22849205  0.28765445  0.36213549
  0.45590157  0.57394607  0.7225553   0.90964323  1.14517297  1.44168736
  1.81497685  2.28492048  2.87654446  3.62135491  4.55901572  5.73946075
  7.22555299  9.09643227 11.45172974]","[ 7.57234838e+13  6.15182187e+13  5.10009590e+13  4.05831419e+13
  3.26112284e+13  2.71603732e+13  2.42326053e+13  1.93658385e+13
  1.75100170e+13  1.66682182e+13  1.20898476e+13  1.35598367e+13
  1.29503315e+13  7.54346966e+12  4.81799927e+12 -4.05087014e+12
  1.34252126e+12  3.57532443e+12  1.29839269e+12  4.01649961e+12]"
0.4922,7488738222,-1,112490000000000.0,1.161338013,366.602997,788.81775,891.07245,563.10187,112490000000000.0,112790000000000.0,100460000000000.0,61701000000000.0,0.7209,0.3609,35310.0,35310.0,27490.0,27180.0,21810.0,0.0031678355673671,0.4986645426294206,0.2819037688500275,1.031694433157253,63,77,1,1,"[-2.15402772e+17 -2.15446083e+17 -2.15492756e+17 -2.15516802e+17
 -2.15538702e+17 -2.15559209e+17 -2.15574407e+17 -2.15573167e+17
 -2.15581770e+17 -2.15591850e+17 -2.15591007e+17 -2.15590704e+17
 -2.15593328e+17 -2.15591914e+17 -2.15592876e+17 -2.15595872e+17
 -2.15599249e+17 -2.15597394e+17 -2.15601879e+17 -2.15604464e+17]","[ 0.1161338   0.14620379  0.18405967  0.2317174   0.29171492  0.36724733
  0.46233699  0.58204779  0.73275475  0.92248357  1.16133801  1.46203794
  1.84059671  2.31717397  2.9171492   3.67247325  4.6233699   5.82047786
  7.32754749  9.22483574 11.61338013]","[7.45545022e+13 7.43680473e+13 7.63715570e+13 6.33591679e+13
 5.37949131e+13 4.68813962e+13 3.91695923e+13 2.39317158e+13
 2.05281291e+13 1.93125259e+13 1.16530261e+13 7.16140324e+12
 6.17423902e+12 3.00385110e+12 2.50231248e+12 3.46871626e+12
 4.31970387e+12 1.55518916e+12 3.81116373e+12 4.03534867e+12]"
